Progress,Duration (in seconds),Finished,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Informed Consent ,Gender,Gender_4_TEXT,Age,Ethnicity,Hispanic or Latino,Education,Employment,Income,Residency-State,Residency-Community,Residency-Community_4_TEXT,Current Status,Current Status_4_TEXT,Social Media,Social Media_10_TEXT,Political Ideology _1,Party Affiliation _1,Voting,Criminal Record,Criminal Record_3_TEXT,Q127_First Click,Q127_Last Click,Q127_Page Submit,Q127_Click Count,G1-Pew-ABRTLGL,G1-Pew-ABRTN_MED,G1-Pew-ABORTION3,G1-Pew-ABORTION4,G2-ImmigrationPop,G2-ImmigrationPolicy,G2-ImmPolicyImpact,Q128_First Click,Q128_Last Click,Q128_Page Submit,Q128_Click Count,G2-DV1,G2-DV2,G2-DV3-6_1,G2-DV3-6_2,G2-DV3-6_3,G2-DV3-6_4,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,G3-Express,G3-Backlash,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,G4-Fair,G4-Trust,G4-Decision,G5-PreT-USCourtTrust,G5-PreT-IOTrust,G5-PreT-IOparticipat,G5-PreT-InterCase,G5-PreT-ICCfimiliar,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,G5-PostT-Relaible,G5-PostT-Fair,G5-PostT-Effective,G5-PostT-Political,Manipulation Check,Manipulation Check_DO,rid,zip,Create New Field or Choose From Dropdown...,Group1-Abortion_DO,Group2-Immigration-PostT_DO,Group3-Speech_DO,Group4-SCOTUS_DO,Group5-ICC-PostT_DO
100,542,TRUE,29.8627,-95.5846,EN,0.699999988,Yes,Male,,1947,White,Not Hispanic or Latino,Bachelor’s degree,Retired,"$50,000-$74,999",Texas,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Independent,Democratic candidate,No,,40.026,63.618,65.675,7,Legal  in all cases,Legal,Very difficult,Easier than it is now,A moderate population,Very adequate,Somewhat,35.254,67.105,69.101,10,Decreased,Much more safer,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,13.022,25.441,31.201,5,10 -Very Likely,10 -Very Likely,2.768,73.338,74.845,7,10-Most Fair,4,No,Not too much,Some,Extremely important,"Yes, even without direct U.S. interest",Somewhat familiar,5.774,43.353,45.224,8,Neutral,Somewhat fair,Somewhat ineffective,Extremely biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance,68110da8-9481-8460-aabc-ab2143ff9da4,77043,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,362,TRUE,29.4698,-98.5357,EN,0.8999999761581421,Yes,Male,,1976,White,Not Hispanic or Latino,Associates or technical degree,Working full-time,"$100,000-$149,999",Texas,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,TikTok,,Moderate,Lean Republican,Republican candidate,No,,3.313,38.254,39.829,12,Legal  in all cases,Legal,Somewhat difficult,Easier than it is now,A large population,Neither adequate nor inadequate,Not at all,1.406,39.472,40.206,11,Decreased,Somewhat safer,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,8.258,31.296,32.786,15,8,5,2.588,47.895,48.701,18,1-Least Fair,8,Yes,A great deal,A great deal,Extremely important,"Yes, even without direct U.S. interest",Somewhat familiar,4.601,30.934,31.929,9,Somewhat reliable,Somewhat fair,Somewhat effective,Somewhat unbiased,AI application in campaign finance,Expressing opinions on a political issue|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|AI application in campaign finance,68110e70-b0aa-cd57-a997-0e18e35d119d,78207,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,472,TRUE,43.1061,-75.2336,EN,1,Yes,Female,,1941,White,Not Hispanic or Latino,Associates or technical degree,Retired,"$25,000-$49,999",New York,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Republican candidate,No,,6.327,42.534,43.6,7,Illegal in all cases,Not sure,Somewhat easy,About what it is now,A moderate population,Very adequate,Not at all,36.515,69.493,70.182,9,Decreased,Somewhat safer,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,15.085,29.16,31.812,7,5,10 -Very Likely,42.847,58.379,59.475,5,8,7,No,A moderate amount,Some,Not very important,"Yes, even without direct U.S. interest",Never heard of it,18.865,43.245,44.212,8,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,68110e03-0fa8-129f-66ab-056f475be6a4,13413,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,534,TRUE,38.9606,-89.0937,EN,0.699999988,Yes,Female,,1988,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"Less than $25,000",Illinois,Rural,,No - I am here on visa.,,Facebook,,Prefer not to answer,Strong Republican,Republican candidate,No,,0.849,26.959,32.363,13,Legal  in all cases,Legal,Somewhat difficult,Easier than it is now,A small population,Not at all adequate,Not at all,9.519,35.516,35.806,30,About the same,Much more dangerous,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22.361,35.286,35.539,9,1-Not Very Likely,3,6.15,30.255,30.918,26,5,5,No,Not at all,None at all,Not important at all,Only if it serves U.S. interests,Very familiar,19.361,23.698,34.945,11,Somewhat reliable,Somewhat unfair,Neutral,Somewhat unbiased,AI application in campaign finance,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,68110de0-d6c9-66d6-4cc1-706005c37c43,62568,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,734,TRUE,36.0758,-87.4,EN,1,Yes,Male,,1947,White,Not Hispanic or Latino,Bachelor’s degree,Retired,"$25,000-$49,999",Tennessee,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,None,,Somewhat Conservative,Lean Republican,Neither - did not vote/voted for an independent candidate,No,,7.134,34.037,35.911,4,Illegal in most cases,Not sure,Somewhat difficult,About what it is now,A moderate population,Neither adequate nor inadequate,Somewhat,12.203,175.494,177.177,6,About the same,About the same,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,18.147,25.373,32.593,2,10 -Very Likely,1-Not Very Likely,49.252,62.9,64.989,3,10-Most Fair,8,Yes,A moderate amount,Very little,Very important,Only if it serves U.S. interests,"Heard of it, but don’t know much",17.783,28.777,32.69,4,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|AI application in campaign finance,68110d32-6496-a646-9d68-75c3ffc34790,37056,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,426,TRUE,34.6011,-112.3259,EN,1,Yes,Female,,1957,White,Not Hispanic or Latino,Associates or technical degree,Retired,"$25,000-$49,999",Arizona,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Concservative,Strong Republican,Republican candidate,No,,47.125,69.437,71.256,4,Illegal in most cases,Not sure,Somewhat easy,Harder than it is now,A moderate population,Somewhat inadequate,Not at all,21.855,48.546,50.019,6,Increased,Somewhat more dangerous,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,11.789,17.53,33.32,2,7,5,30.3,42.402,43.913,3,9,9,No,A moderate amount,Some,Somewhat important,Only if it serves U.S. interests,Never heard of it,27.699,38.204,40.084,4,Somewhat reliable,Somewhat fair,Somewhat effective,Somewhat biased,AI application in campaign finance,Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement,68110e7c-a8a3-ada0-9014-191b658c17d7,86303,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,313,TRUE,39.4234,-76.7762,EN,0.8999999761581421,Yes,Male,,1948,White,Not Hispanic or Latino,Bachelor’s degree,Retired,"$75,000-$99,999",Maryland,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Democrat,Democratic candidate,No,,27.499,40.686,42.171,4,Legal  in all cases,Legal,Somewhat easy,About what it is now,A small population,Somewhat adequate,Somewhat,15.112,31.357,33.086,6,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,9.782,13.927,32.229,2,7,7,25.731,32.886,35.241,3,9,5,No,Not too much,Some,Extremely important,"Yes, even without direct U.S. interest",Somewhat familiar,17.001,24.772,32.539,4,Neutral,Somewhat unfair,Somewhat ineffective,Somewhat biased,AI application in campaign finance,AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|Immigration policy and law enforcement,68110f0b-e92d-d2fe-da11-947742ef2705,21117,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,457,TRUE,30.7773,-86.4832,EN,0.8999999761581421,Yes,Female,,1957,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,"$50,000-$74,999",Florida,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,None,,Somewhat Conservative,Republican,Republican candidate,No,,0.995,43.121,44.026,11,Illegal in most cases,Illegal,Somewhat easy,Harder than it is now,A moderate population,Neither adequate nor inadequate,Not at all,14.273,30.711,31.34,12,Decreased,Somewhat safer,Agree,Agree,Agree,Agree,8.28,31.29,31.979,7,5,5,2.281,35.316,36.222,9,5,3,Yes,Not too much,None at all,Not important at all,"No, the U.S. should stay out",Somewhat familiar,3.116,21.701,123.563,16,Very unreliable,Very unreliableVery unfair,Very ineffective,Extremely biased,AI application in campaign finance,AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,68110e84-d165-4636-b50a-e8b4e7f836d8,32536,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,294,TRUE,37.751,-97.822,EN,0.800000012,Yes,Male,,1977,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,"$25,000-$49,999",Alabama,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Strong Republican,Republican candidate,No,,15.284,32.236,33.369,5,Legal in most cases,Legal,Somewhat difficult,Harder than it is now,A large population,Very adequate,Somewhat,5.658,17.522,35.84,6,Increased,Much more safer,Agree,Strongly agree,Agree,Strongly agree,1.7,3.044,36.239,2,9,10 -Very Likely,3.559,27.359,34.964,5,9,10-Completely trust,Yes,A great deal,A great deal,Very important,Only if it serves U.S. interests,Very familiar,6.06,24.932,35.809,4,Very reliable,Very fair,Somewhat effective,Somewhat biased,AI application in campaign finance,AI application in campaign finance|Expressing opinions on a political issue|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court,68110f2a-9bf2-b6ee-4df1-10eed22017c3,36067,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,451,TRUE,60.5372,-150.7647,EN,1,Yes,Female,,1958,White,Not Hispanic or Latino,Bachelor’s degree,Working part-time,"Less than $25,000",Alaska,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Conservative,Republican,Republican candidate,No,,47.761,88.75,90.498,4,Illegal in most cases,Not sure,Somewhat easy,Harder than it is now,A small population,Neither adequate nor inadequate,Not at all,29.674,73.366,74.116,6,Increased,Somewhat more dangerous,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,14.355,18.42,33.256,2,4,10 -Very Likely,39.375,49.44,50.628,3,9,10-Completely trust,No,A great deal,Some,Very important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",15.499,33.53,35.025,4,Very reliable,Very fair,Very effective,Neutral,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance,68110eaa-011f-b7b9-2b60-773999a4d4ef,99701,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,570,TRUE,35.4234,-97.5232,EN,1,Yes,Male,,1977,White,Not Hispanic or Latino,High school diploma or GED,Other,"$50,000-$74,999",Oklahoma,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Neither - did not vote/voted for an independent candidate,No,,11.995,80.737,81.521,11,Legal in most cases,Not sure,Somewhat difficult,Easier than it is now,Not at all,Neither adequate nor inadequate,Not at all,3.793,31.067,31.046,15,About the same,About the same,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,2.183,31.522,32.134,12,5,5,113.897,155.25,159.146,15,1-Least Fair,5,Yes,A moderate amount,A great deal,Somewhat important,Only if it serves U.S. interests,Never heard of it,1.902,30.241,31.509,18,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance,68110e60-3dba-c0e5-79c5-f2154463fbcd,74571,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,921,TRUE,34.7307,-86.5696,EN,0.5,Yes,Female,,1963,Black or African American,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,"$75,000-$99,999",Alabama,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Moderate,Strong Democrat,Democratic candidate,No,,31.498,111.24,112.3,26,Legal  in all cases,Legal,Very difficult,Easier than it is now,Not at all,Very adequate,Not at all,50.127,175.551,180.538,18,About the same,About the same,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,2.629,24.384,31.9,15,8,1-Not Very Likely,2.098,113.393,114.356,27,10-Most Fair,7,No,Not too much,Very little,Extremely important,Only if it serves U.S. interests,"Heard of it, but don’t know much",4.142,130.876,131.847,20,Somewhat unreliable,Somewhat fair,Somewhat ineffective,Neutral,AI application in campaign finance,Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|AI application in campaign finance,68110dc8-2001-8385-bbd1-4bf64f1142ba,35811,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,563,TRUE,31.4193,-100.4803,EN,0.8999999761581421,Yes,Female,,1956,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,"$25,000-$49,999",Texas,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,None,,Moderate,Independent,Democratic candidate,No,,37.524,61.615,63.878,4,Legal  in all cases,Legal,Very difficult,Easier than it is now,A moderate population,Very adequate,Significantly impacted,26.446,86.114,88.283,7,About the same,Somewhat more dangerous,Strongly disagree,Strongly disagree,Disagree,Agree,17.932,24.222,31.866,2,7,10 -Very Likely,33.968,49.101,51.101,7,10-Most Fair,5,Yes,Not at all,Some,Somewhat important,Only if it serves U.S. interests,"Heard of it, but don’t know much",14.913,39.236,40.009,5,Neutral,Neutral,Somewhat ineffective,Somewhat unbiased,AI application in campaign finance,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|Immigration policy and law enforcement|AI application in campaign finance,68110ede-2270-cbd0-7fa7-fbcf7bab51aa,76903,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,497,TRUE,30.7821,-89.1381,EN,0.8999999761581421,Yes,Female,,1954,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,"$100,000-$149,999",Mississippi,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Concservative,Republican,Republican candidate,No,,14.98,85.106,86.192,13,Illegal in most cases,Illegal,Somewhat easy,Harder than it is now,Not at all,Neither adequate nor inadequate,Not at all,9.233,60.956,62.43,15,Increased,Much more dangerous,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,7.332,34.698,36.052,8,10 -Very Likely,3,7.89,70.833,71.76,14,10-Most Fair,7,Yes,Not too much,None at all,Not important at all,Only if it serves U.S. interests,Somewhat familiar,7.854,34.019,35.176,9,Neutral,Neutral,Neutral,Extremely biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue,68110f88-b572-f304-9f11-5a15b618dbba,39525,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,330,TRUE,29.9481,-90.207,EN,0.8999999761581421,Yes,Female,,2006,Black or African American,Not Hispanic or Latino,High school diploma or GED,Working full-time,"$25,000-$49,999",Louisiana,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Moderate,Independent,Neither - did not vote/voted for an independent candidate,No,,0.873,28.06,31.041,13,Legal  in all cases,Legal,Very difficult,Easier than it is now,Not at all,Not at all adequate,Not at all,0.896,53.67,54.401,20,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,6.751,27.027,30.699,7,3,7,2.282,28.551,31.098,14,7,5,Yes,Not too much,Some,Very important,Unsure,Never heard of it,2.184,29.983,31.747,11,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,68111036-44b7-83a5-4642-a645cbbbf45d,70128,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,646,TRUE,33.8138,-85.7613,EN,0.699999988,Yes,Female,,1961,White,Not Hispanic or Latino,"Some college, but no degree",Other,"Less than $25,000",Alabama,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Prefer not to answer,Independent,Neither - did not vote/voted for an independent candidate,No,,35.097,83.636,84.782,12,Legal in most cases,Legal,Somewhat difficult,Easier than it is now,A moderate population,Neither adequate nor inadequate,Not at all,25.52,62.649,63.505,11,About the same,About the same,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,13.46,25.671,33.014,7,1-Not Very Likely,1-Not Very Likely,35.208,69.524,70.53,9,10-Most Fair,8,No,Not too much,Very little,Very important,Only if it serves U.S. interests,Never heard of it,24.301,74.304,75.131,19,Somewhat unreliable,Somewhat unfair,Somewhat effective,Neutral,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|AI application in campaign finance|Expressing opinions on a political issue,68110f0e-f620-466b-7028-b8752e649283,36301,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,281,TRUE,37.751,-97.822,EN,0.8999999761581421,Yes,Male,,1977,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,"$25,000-$49,999",Alabama,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Strong Republican,Republican candidate,No,,2.533,9.845,31.523,4,Legal in most cases,Legal,Somewhat difficult,Harder than it is now,A large population,Somewhat adequate,Somewhat,2.093,8.365,44.013,6,Increased,Somewhat safer,Agree,Strongly agree,Agree,Strongly agree,20.854,21.67,46.7,2,9,10 -Very Likely,2.265,7.44,32.669,4,9,10-Completely trust,Yes,A great deal,A great deal,Extremely important,"Yes, even without direct U.S. interest",Very familiar,6.195,14.259,32.449,4,Very reliable,Somewhat fair,Very effective,Somewhat biased,Expressing opinions on a political issue,Expressing opinions on a political issue|Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court,68110f2a-9bf2-b6ee-4df1-10eed22017c3,36067,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,920,TRUE,37.751,-97.822,EN,0.699999988,Yes,A gender not listed here (please specify),Male,1989,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$150,000 or more",Minnesota,"Others, please specify",Urban,Others (please specify),L Was a naturalized Citizen,Others(Please specify),None,Somewhat Liberal,Lean Democrat,Prefer not to disclose.,Others (please specify),No,0.868,69.196,69.859,16,Illegal in all cases,Not sure,Somewhat easy,About what it is now,Not at all,Somewhat adequate,Somewhat,0.854,75.786,76.212,19,About the same,Somewhat safer,Disagree,Disagree,Disagree,Disagree,1.053,33.769,34.889,9,10 -Very Likely,1-Not Very Likely,0.787,52.074,52.598,11,1-Least Fair,1-Not trust at all,No,A moderate amount,A great deal,Very important,Unsure,Never heard of it,0.947,48.512,49.099,13,Very reliable,Neutral,Neutral,Neutral,A case decided by the U.S. Supreme Court,Immigration policy and law enforcement|AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,68110e05-ab4e-4109-7724-139344b5ecd2,55369,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
